location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Orleans, Louisiana",22071,Confirmed (per 100k),1611.200,13.914,0.008636,78.139,5,0,5,0
"Bergen, New Jersey",34003,Confirmed (per 100k),1540.760,38.312,0.024865,25.511,5,0,5,0
"Essex, New Jersey",34013,Confirmed (per 100k),1515.692,43.592,0.028760,21.649,5,0,5,0
"Jefferson, Louisiana",22051,Confirmed (per 100k),1383.837,16.813,0.012149,54.767,5,0,5,0
"Middlesex, New Jersey",34023,Confirmed (per 100k),1186.456,42.958,0.036207,16.609,5,0,5,0
"Sumter, Georgia",13261,Confirmed (per 100k),1178.702,22.258,0.018883,34.927,5,0,5,0
"St. James, Louisiana",22093,Confirmed (per 100k),1123.436,14.221,0.012658,52.068,5,0,5,0
"Greer, Oklahoma",40055,Confirmed (per 100k),1120.448,35.014,0.031250,19.802,5,0,5,0
"Iberville, Louisiana",22047,Confirmed (per 100k),1042.724,31.638,0.030341,19.319,5,0,5,0
"St. Charles, Louisiana",22089,Confirmed (per 100k),1009.416,13.452,0.013326,49.365,5,0,5,0
"Lee, Georgia",13177,Confirmed (per 100k),993.598,13.813,0.013902,47.145,5,0,5,0
"Morris, New Jersey",34027,Confirmed (per 100k),958.839,25.966,0.027081,23.333,5,0,5,0
"St. Bernard, Louisiana",22087,Confirmed (per 100k),931.335,10.886,0.011688,56.953,5,0,5,0
"Ocean, New Jersey",34029,Confirmed (per 100k),924.264,27.951,0.030241,20.202,5,0,5,0
"Eagle, Colorado",8037,Confirmed (per 100k),917.881,6.738,0.007340,90.882,5,0,5,1
"Somerset, New Jersey",34035,Confirmed (per 100k),888.020,31.530,0.035506,16.884,5,0,5,0
"Wayne, Michigan",26163,Confirmed (per 100k),880.731,17.754,0.020158,31.519,5,0,5,0
"Monmouth, New Jersey",34025,Confirmed (per 100k),867.492,22.024,0.025389,24.692,5,0,5,0
"Dutchess, New York",36027,Confirmed (per 100k),855.488,20.976,0.024519,25.605,5,0,5,0
"Chambers, Alabama",1017,Confirmed (per 100k),848.018,19.761,0.023303,27.197,5,0,5,0
"Putnam, New York",36079,Confirmed (per 100k),845.199,28.624,0.033866,18.964,5,0,5,0
"Summit, Utah",49043,Confirmed (per 100k),832.839,13.559,0.016280,40.115,5,0,5,0
"Turner, Georgia",13287,Confirmed (per 100k),776.456,21.469,0.027650,23.161,5,0,5,0
"Wilkinson, Mississippi",28157,Confirmed (per 100k),764.774,21.520,0.028139,22.899,5,0,5,0
"Assumption, Louisiana",22007,Confirmed (per 100k),758.302,18.925,0.024957,25.083,5,0,5,0
"Philadelphia, Pennsylvania",42101,Confirmed (per 100k),749.780,29.887,0.039861,14.488,5,0,5,0
"New Haven, Connecticut",9009,Confirmed (per 100k),735.414,29.515,0.040135,14.777,5,0,5,-1
"Upson, Georgia",13293,Confirmed (per 100k),733.283,16.826,0.022946,27.915,5,0,5,0
"Decatur, Indiana",18031,Confirmed (per 100k),719.154,13.985,0.019447,32.283,5,0,5,0
"Plaquemines, Louisiana",22075,Confirmed (per 100k),715.610,8.622,0.012048,55.897,5,0,5,0
"Gunnison, Colorado",8051,Confirmed (per 100k),704.387,9.817,0.013937,47.364,5,0,5,0
"Worth, Georgia",13321,Confirmed (per 100k),701.338,18.345,0.026157,24.259,5,0,5,0
"Warren, New Jersey",34041,Confirmed (per 100k),692.525,28.228,0.040760,14.640,5,0,5,-1
"Lehigh, Pennsylvania",42077,Confirmed (per 100k),670.966,14.931,0.022253,28.660,5,0,5,0
"Crisp, Georgia",13081,Confirmed (per 100k),666.011,24.904,0.037392,15.682,5,0,5,-1
"De Soto, Louisiana",22031,Confirmed (per 100k),655.427,18.206,0.027778,22.644,5,0,5,0
"Lafourche, Louisiana",22057,Confirmed (per 100k),621.837,9.513,0.015298,43.033,5,0,5,0
"Monroe, Pennsylvania",42089,Confirmed (per 100k),609.029,9.061,0.014878,44.239,5,0,5,0
"Pike, Pennsylvania",42103,Confirmed (per 100k),605.637,12.287,0.020287,31.364,5,0,5,0
"Luzerne, Pennsylvania",42079,Confirmed (per 100k),605.198,11.387,0.018815,34.362,5,0,5,0
"Washington, Iowa",19183,Confirmed (per 100k),596.403,14.308,0.023991,26.590,5,0,5,0
"Coffey, Kansas",20031,Confirmed (per 100k),586.869,5.240,0.008929,75.899,5,0,5,1
"Caddo, Louisiana",22017,Confirmed (per 100k),585.752,11.121,0.018987,33.824,5,0,5,0
"Macomb, Michigan",26099,Confirmed (per 100k),574.618,14.335,0.024947,25.016,5,0,5,0
"Ulster, New York",36111,Confirmed (per 100k),573.285,13.918,0.024277,26.781,5,0,5,0
"Sussex, New Jersey",34037,Confirmed (per 100k),565.885,20.744,0.036658,16.555,5,0,5,0
"Northampton, Pennsylvania",42095,Confirmed (per 100k),562.098,17.829,0.031718,19.323,5,0,5,0
"East Feliciana, Louisiana",22037,Confirmed (per 100k),553.959,11.945,0.021563,29.674,5,0,5,0
"Oakland, Michigan",26125,Confirmed (per 100k),541.037,10.258,0.018959,33.822,5,0,5,0
"Delaware, Pennsylvania",42045,Confirmed (per 100k),539.041,20.896,0.038765,15.278,5,0,5,-1
"Navajo, Arizona",4017,Confirmed (per 100k),525.585,19.061,0.036266,16.244,5,0,5,0
"Bienville, Louisiana",22013,Confirmed (per 100k),521.109,11.868,0.022774,29.268,5,0,5,-1
"Wilcox, Alabama",1131,Confirmed (per 100k),510.942,17.904,0.035040,18.046,5,0,5,-1
"Washington, Louisiana",22117,Confirmed (per 100k),502.230,14.844,0.029557,20.605,5,0,5,0
"Marion, Indiana",18097,Confirmed (per 100k),470.359,15.092,0.032085,19.343,5,0,5,0
"Miller, Georgia",13201,Confirmed (per 100k),454.704,14.990,0.032967,18.597,5,0,5,-1
"Ascension, Louisiana",22005,Confirmed (per 100k),435.215,9.366,0.021519,30.142,5,0,5,0
"Jackson, Kentucky",21109,Confirmed (per 100k),435.141,16.077,0.036946,17.442,5,0,5,-2
"St. Tammany, Louisiana",22103,Confirmed (per 100k),434.300,9.326,0.021473,30.000,5,0,5,0
"Union, Louisiana",22111,Confirmed (per 100k),429.709,15.508,0.036090,16.489,5,0,5,-1
"Montgomery, Pennsylvania",42091,Confirmed (per 100k),424.231,14.459,0.034083,17.868,5,0,5,0
"Weld, Colorado",8123,Confirmed (per 100k),416.959,17.302,0.041495,14.016,5,0,5,-1
"St. Martin, Louisiana",22099,Confirmed (per 100k),408.003,9.090,0.022280,28.051,5,0,5,0
"Lebanon, Pennsylvania",42075,Confirmed (per 100k),405.521,15.213,0.037516,16.282,5,0,5,-1
"Northampton, North Carolina",37131,Confirmed (per 100k),405.482,6.599,0.016275,39.470,5,0,5,1
"Pointe Coupee, Louisiana",22077,Confirmed (per 100k),404.970,17.093,0.042208,14.100,5,0,5,-1
"Miami-Dade, Florida",12086,Confirmed (per 100k),402.144,11.052,0.027484,22.662,5,0,5,0
"Johnson, Georgia",13167,Confirmed (per 100k),394.068,8.889,0.022556,28.187,5,0,5,-1
"Hunterdon, New Jersey",34019,Confirmed (per 100k),393.983,12.061,0.030612,19.640,5,0,5,0
"Lincoln, Idaho",16063,Confirmed (per 100k),391.353,15.974,0.040816,14.322,5,0,5,-1
"Ouachita, Louisiana",22073,Confirmed (per 100k),390.138,11.930,0.030578,20.083,5,0,5,0
"Lincoln, Mississippi",28085,Confirmed (per 100k),386.496,15.477,0.040043,14.600,5,0,5,-1
"East Baton Rouge, Louisiana",22033,Confirmed (per 100k),385.630,8.862,0.022982,27.627,5,0,5,0
"Wasatch, Utah",49051,Confirmed (per 100k),378.399,10.895,0.028793,22.019,5,0,5,0
"Tangipahoa, Louisiana",22105,Confirmed (per 100k),376.972,7.739,0.020529,31.233,5,0,5,0
"Yakima, Washington",53077,Confirmed (per 100k),367.915,12.300,0.033431,18.780,5,0,5,0
"Thomas, Georgia",13275,Confirmed (per 100k),355.448,14.784,0.041591,14.207,5,0,5,-1
"Talbot, Georgia",13263,Confirmed (per 100k),355.125,13.836,0.038961,15.478,5,0,5,-1
"Genesee, Michigan",26049,Confirmed (per 100k),353.365,8.343,0.023610,26.574,5,0,5,0
"Tunica, Mississippi",28143,Confirmed (per 100k),352.990,8.899,0.025210,25.991,5,0,5,-1
"West Baton Rouge, Louisiana",22121,Confirmed (per 100k),351.408,5.398,0.015361,43.113,5,0,5,1
"Barnstable, Massachusetts",25001,Confirmed (per 100k),350.721,11.671,0.033276,18.211,5,0,5,0
"Lackawanna, Pennsylvania",42069,Confirmed (per 100k),350.544,9.743,0.027794,22.395,5,0,5,0
"Crittenden, Arkansas",5035,Confirmed (per 100k),348.243,11.916,0.034217,17.482,5,0,5,0
"St. Mary, Louisiana",22101,Confirmed (per 100k),346.519,9.843,0.028404,22.260,5,0,5,0
"Middlesex, Connecticut",9007,Confirmed (per 100k),345.367,12.225,0.035396,17.289,5,0,5,0
"Summit, Colorado",8117,Confirmed (per 100k),338.590,5.528,0.016327,39.104,5,0,5,0
"Seminole, Georgia",13253,Confirmed (per 100k),333.745,12.361,0.037037,16.683,5,0,5,-1
"St. Louis City, Missouri",29510,Confirmed (per 100k),332.695,11.122,0.033429,18.177,5,0,5,0
"Pitkin, Colorado",8097,Confirmed (per 100k),332.076,6.432,0.019370,34.136,5,0,5,0
"Iberia, Louisiana",22045,Confirmed (per 100k),330.803,11.456,0.034632,17.289,5,0,5,0
"Terrebonne, Louisiana",22109,Confirmed (per 100k),328.623,9.053,0.027548,23.298,5,0,5,0
"Pike, Mississippi",28113,Confirmed (per 100k),323.254,12.363,0.038245,16.062,5,0,5,-1
"Johnson, Indiana",18081,Confirmed (per 100k),323.076,12.645,0.039139,15.128,5,0,5,0
"Calhoun, Mississippi",28013,Confirmed (per 100k),320.312,13.927,0.043478,14.058,5,0,5,-1
"Wyandotte, Kansas",20209,Confirmed (per 100k),318.566,10.967,0.034427,17.002,5,0,5,0
"Gloucester, New Jersey",34015,Confirmed (per 100k),316.490,12.687,0.040087,14.841,5,0,5,-1
"Mountrail, North Dakota",38061,Confirmed (per 100k),312.945,5.419,0.017316,37.256,5,0,5,1
"Juniata, Pennsylvania",42067,Confirmed (per 100k),310.948,8.077,0.025974,24.754,5,0,5,-1
"Chickasaw, Mississippi",28017,Confirmed (per 100k),309.887,11.694,0.037736,16.237,5,0,5,-1
"Franklin, Massachusetts",25011,Confirmed (per 100k),309.205,8.957,0.028966,20.871,5,0,5,0
"Mahoning, Ohio",39099,Confirmed (per 100k),300.853,8.808,0.029277,21.159,5,0,5,0
"Sumner, Tennessee",47165,Confirmed (per 100k),299.556,6.124,0.020444,31.038,5,0,5,1
"Lake, Indiana",18089,Confirmed (per 100k),297.636,12.329,0.041424,14.030,5,0,5,-1
"St. Francis, Arkansas",5123,Confirmed (per 100k),296.071,6.287,0.021236,29.079,5,0,5,1
"Bolivar, Mississippi",28011,Confirmed (per 100k),293.849,6.530,0.022222,29.259,5,0,5,0
"Madison, Indiana",18095,Confirmed (per 100k),292.508,8.159,0.027893,22.413,5,0,5,0
"Baltimore City, Maryland",24510,Confirmed (per 100k),291.159,10.952,0.037616,16.142,5,0,5,-1
"Will, Illinois",17197,Confirmed (per 100k),290.846,9.162,0.031501,19.034,5,0,5,0
"Goochland, Virginia",51075,Confirmed (per 100k),290.490,10.224,0.035197,16.980,5,0,5,-1
"Davidson, Tennessee",47037,Confirmed (per 100k),289.709,10.681,0.036869,15.929,5,0,5,0
"Ware, Georgia",13299,Confirmed (per 100k),288.241,10.394,0.036061,16.793,5,0,5,-1
"Newton, Indiana",18111,Confirmed (per 100k),286.041,11.237,0.039286,15.026,5,0,5,0
"Lee, South Carolina",45061,Confirmed (per 100k),285.239,6.791,0.023810,25.732,5,0,5,0
"Erie, New York",36029,Confirmed (per 100k),283.335,10.139,0.035783,16.413,5,0,5,0
"Charles, Maryland",24017,Confirmed (per 100k),281.152,10.676,0.037971,15.775,5,0,5,0
"Greene, Georgia",13133,Confirmed (per 100k),278.324,8.576,0.030812,20.194,5,0,5,-1
"Coconino, Arizona",4005,Confirmed (per 100k),272.519,8.662,0.031787,19.107,5,0,5,0
"Stewart, Georgia",13259,Confirmed (per 100k),271.862,10.788,0.039683,16.009,5,0,5,-1
"Cape May, New Jersey",34009,Confirmed (per 100k),268.364,9.002,0.033545,18.103,5,0,5,0
"St. Louis, Missouri",29189,Confirmed (per 100k),266.846,8.118,0.030424,20.069,5,0,5,0
"Carroll, Georgia",13045,Confirmed (per 100k),266.684,7.143,0.026786,24.004,5,0,5,0
"New Castle, Delaware",10003,Confirmed (per 100k),265.949,9.869,0.037108,16.116,5,0,5,0
"Lancaster, Pennsylvania",42071,Confirmed (per 100k),265.885,11.021,0.041449,14.416,5,0,5,-1
"Randolph, Alabama",1111,Confirmed (per 100k),264.061,5.658,0.021429,30.382,5,0,5,0
"Albany, New York",36001,Confirmed (per 100k),263.497,10.474,0.039752,14.823,5,0,5,0
"Boone, Indiana",18011,Confirmed (per 100k),260.896,6.738,0.025827,24.215,5,0,5,0
"Red River, Louisiana",22081,Confirmed (per 100k),260.602,6.769,0.025974,25.125,5,0,5,-1
"Pearl River, Mississippi",28109,Confirmed (per 100k),259.296,7.460,0.028770,21.952,5,0,5,0
"Milwaukee, Wisconsin",55079,Confirmed (per 100k),257.051,6.314,0.024564,25.781,5,0,5,0
"Franklin, Washington",53021,Confirmed (per 100k),250.992,8.101,0.032277,18.109,5,0,5,1
"Carbon, Pennsylvania",42025,Confirmed (per 100k),249.291,9.348,0.037500,16.798,5,0,5,0
"Isle of Wight, Virginia",51093,Confirmed (per 100k),245.224,8.469,0.034537,19.028,5,0,5,-1
"Coahoma, Mississippi",28027,Confirmed (per 100k),244.079,5.811,0.023810,26.993,5,0,5,0
"Sandoval, New Mexico",35043,Confirmed (per 100k),243.274,6.230,0.025610,24.594,5,0,5,0
"Mecklenburg, Virginia",51117,Confirmed (per 100k),241.933,5.605,0.023166,27.147,5,0,5,1
"Tift, Georgia",13277,Confirmed (per 100k),241.118,5.975,0.024781,25.828,5,0,5,0
"Suwannee, Florida",12121,Confirmed (per 100k),240.899,6.433,0.026702,24.085,5,0,5,0
"Hillsdale, Michigan",26059,Confirmed (per 100k),239.009,7.518,0.031455,18.915,5,0,5,1
"Broward, Florida",12011,Confirmed (per 100k),235.101,6.606,0.028098,22.146,5,0,5,0
"Fulton, Georgia",13121,Confirmed (per 100k),234.976,6.378,0.027143,22.651,5,0,5,0
"Forrest, Mississippi",28035,Confirmed (per 100k),232.319,7.057,0.030378,19.790,5,0,5,0
"Meriwether, Georgia",13199,Confirmed (per 100k),231.492,6.749,0.029155,21.902,5,0,5,-1
"Coffee, Georgia",13069,Confirmed (per 100k),231.091,8.914,0.038571,14.926,5,0,5,0
"Warren, Georgia",13301,Confirmed (per 100k),228.397,5.438,0.023810,25.298,5,0,5,0
"Jackson, Indiana",18071,Confirmed (per 100k),228.347,7.752,0.033946,18.742,5,0,5,0
"St. Helena, Louisiana",22091,Confirmed (per 100k),227.004,7.050,0.031056,20.030,5,0,5,-1
"Schenectady, New York",36093,Confirmed (per 100k),226.660,9.843,0.043425,14.032,5,0,5,-1
"DeKalb, Georgia",13089,Confirmed (per 100k),226.657,6.999,0.030879,20.002,5,0,5,0
"Pickens, Alabama",1107,Confirmed (per 100k),225.790,9.318,0.041270,14.900,5,0,5,-1
"Steuben, New York",36101,Confirmed (per 100k),224.368,8.987,0.040053,15.062,5,0,5,-1
"Carroll, Maryland",24013,Confirmed (per 100k),220.841,7.124,0.032258,19.142,5,0,5,0
"Franklin, Mississippi",28037,Confirmed (per 100k),220.407,5.556,0.025210,26.223,5,0,5,-1
"Henrico, Virginia",51087,Confirmed (per 100k),220.363,8.507,0.038605,15.460,5,0,5,-1
"Skagit, Washington",53057,Confirmed (per 100k),219.032,7.187,0.032812,18.644,5,0,5,0
"Hancock, Indiana",18059,Confirmed (per 100k),218.760,7.128,0.032581,18.526,5,0,5,1
"Jefferson, Arkansas",5069,Confirmed (per 100k),216.988,6.841,0.031527,19.276,5,0,5,0
"Columbia, New York",36021,Confirmed (per 100k),216.949,6.967,0.032115,18.677,5,0,5,0
"Washington, Rhode Island",44009,Confirmed (per 100k),216.600,5.347,0.024685,24.841,5,0,5,-1
"Spalding, Georgia",13255,Confirmed (per 100k),215.882,5.354,0.024802,25.936,5,0,5,-1
"Clayton, Georgia",13063,Confirmed (per 100k),215.222,6.746,0.031342,19.260,5,0,5,1
"Shelby, Tennessee",47157,Confirmed (per 100k),213.516,7.515,0.035197,17.928,5,0,5,0
"Schuylkill, Pennsylvania",42107,Confirmed (per 100k),212.226,5.659,0.026667,23.565,5,0,5,0
"Winston, Mississippi",28159,Confirmed (per 100k),211.640,8.752,0.041353,15.089,5,0,5,-1
"Columbiana, Ohio",39029,Confirmed (per 100k),210.045,8.413,0.040053,14.808,5,0,5,-1
"Delaware, Oklahoma",40041,Confirmed (per 100k),209.259,5.315,0.025397,25.515,5,0,5,1
"Bartholomew, Indiana",18005,Confirmed (per 100k),208.883,7.673,0.036735,15.532,5,0,5,0
"San Miguel, Colorado",8113,Confirmed (per 100k),207.849,8.733,0.042017,15.039,5,0,5,-1
"Floyd, Indiana",18043,Confirmed (per 100k),206.312,5.822,0.028219,21.876,5,0,5,1
"Mobile, Alabama",1097,Confirmed (per 100k),204.497,7.744,0.037870,15.442,5,0,5,0
"Routt, Colorado",8107,Confirmed (per 100k),202.824,5.015,0.024725,26.685,5,0,5,0
"Humboldt, Nevada",32013,Confirmed (per 100k),202.008,6.790,0.033613,18.280,5,0,5,-1
"Pike, Georgia",13231,Confirmed (per 100k),200.401,6.780,0.033835,18.135,5,0,5,0
"Stanton, Kansas",20187,Confirmed (per 100k),199.402,7.121,0.035714,17.673,5,0,5,-1
"Washington, North Carolina",37187,Confirmed (per 100k),198.618,6.168,0.031056,20.307,5,0,5,1
"Jefferson, Colorado",8059,Confirmed (per 100k),198.497,7.279,0.036671,16.242,5,0,5,0
"Hamilton, Indiana",18057,Confirmed (per 100k),198.218,5.410,0.027292,22.926,5,0,5,1
"Jackson, Michigan",26075,Confirmed (per 100k),197.464,7.751,0.039251,15.126,5,0,5,-1
"Howard, Maryland",24027,Confirmed (per 100k),197.120,7.325,0.037161,16.162,5,0,5,0
"St. Landry, Louisiana",22097,Confirmed (per 100k),191.174,6.610,0.034577,17.709,5,0,5,1
"Douglas, Georgia",13097,Confirmed (per 100k),188.598,5.467,0.028986,21.325,5,0,5,0
"Susquehanna, Pennsylvania",42115,Confirmed (per 100k),188.455,6.376,0.033835,18.058,5,0,5,-1
"Leavenworth, Kansas",20103,Confirmed (per 100k),188.361,6.815,0.036178,17.069,5,0,5,-1
"Benton, Washington",53005,Confirmed (per 100k),187.387,6.151,0.032824,18.122,5,0,5,0
"Morehouse, Louisiana",22067,Confirmed (per 100k),184.932,6.892,0.037267,15.882,5,0,5,0
"St. Clair, Michigan",26147,Confirmed (per 100k),184.757,5.207,0.028183,21.701,5,0,5,1
"Richland, South Carolina",45079,Confirmed (per 100k),184.241,5.292,0.028721,21.342,5,0,5,0
"Rockingham, New Hampshire",33015,Confirmed (per 100k),183.362,5.488,0.029930,20.417,5,0,5,0
"Buckingham, Virginia",51029,Confirmed (per 100k),180.779,5.832,0.032258,18.762,5,0,5,1
"Irwin, Georgia",13155,Confirmed (per 100k),180.544,6.069,0.033613,18.540,5,0,5,1
"Cobb, Georgia",13067,Confirmed (per 100k),179.967,5.563,0.030911,19.795,5,0,5,0
"Pulaski, Georgia",13235,Confirmed (per 100k),179.582,5.131,0.028571,21.486,5,0,5,-1
"Broomfield, Colorado",8014,Confirmed (per 100k),178.812,6.285,0.035147,16.532,5,0,5,1
"Johnson, Wyoming",56019,Confirmed (per 100k),177.620,6.766,0.038095,15.767,5,0,5,0
"Robertson, Tennessee",47147,Confirmed (per 100k),175.456,6.167,0.035147,17.986,5,0,5,0
"Clark, Indiana",18019,Confirmed (per 100k),174.976,6.762,0.038647,15.370,5,0,5,0
"Taylor, Georgia",13269,Confirmed (per 100k),174.564,7.125,0.040816,14.900,5,0,5,-1
"Rockdale, Georgia",13247,Confirmed (per 100k),173.825,6.601,0.037975,15.824,5,0,5,0
"Hinds, Mississippi",28049,Confirmed (per 100k),172.964,5.361,0.030994,19.785,5,0,5,0
"Natchitoches, Louisiana",22069,Confirmed (per 100k),170.344,5.616,0.032967,18.828,5,0,5,-1
"Salt Lake, Utah",49035,Confirmed (per 100k),170.195,6.389,0.037541,15.953,5,0,5,0
"Monroe, New York",36055,Confirmed (per 100k),161.640,5.142,0.031812,19.096,5,0,5,1
"Hardin, Texas",48199,Confirmed (per 100k),159.717,5.704,0.035714,17.311,5,0,5,0
"Bibb, Georgia",13021,Confirmed (per 100k),159.312,5.223,0.032787,18.205,5,0,5,-2
"Rush, Indiana",18139,Confirmed (per 100k),156.806,5.169,0.032967,17.326,5,0,5,1
"Scott, Missouri",29201,Confirmed (per 100k),156.740,6.717,0.042857,14.322,5,0,5,-2
"Bibb, Alabama",1007,Confirmed (per 100k),151.826,6.379,0.042017,14.900,5,0,5,-1
"Crawford, Indiana",18025,Confirmed (per 100k),151.272,5.403,0.035714,15.767,5,0,5,1
"Clay, Mississippi",28025,Confirmed (per 100k),150.135,5.177,0.034483,18.069,5,0,5,1
"Gwinnett, Georgia",13135,Confirmed (per 100k),147.610,5.569,0.037730,15.903,5,0,5,-1
"Cuyahoga, Ohio",39035,Confirmed (per 100k),147.117,5.020,0.034122,17.933,5,0,5,1
"Darke, Ohio",39037,Confirmed (per 100k),144.777,5.310,0.036680,15.119,5,0,5,1
"Clay, Alabama",1027,Confirmed (per 100k),143.559,5.397,0.037594,17.673,5,0,5,0
"Daviess, Kentucky",21059,Confirmed (per 100k),142.842,5.488,0.038424,15.771,5,0,5,1
"Cherokee, Georgia",13057,Confirmed (per 100k),141.823,5.576,0.039315,15.298,5,0,5,-1
"Lincoln, Louisiana",22061,Confirmed (per 100k),136.922,5.196,0.037946,15.349,5,0,5,1
"St. Clair, Illinois",17163,Confirmed (per 100k),134.778,5.281,0.039184,14.792,5,0,5,0
"Tate, Mississippi",28137,Confirmed (per 100k),134.176,5.549,0.041353,14.522,5,0,5,1
"Marlboro, South Carolina",45069,Confirmed (per 100k),134.007,5.470,0.040816,14.276,5,0,5,-1
"Gordon, Georgia",13129,Confirmed (per 100k),129.393,5.422,0.041905,14.553,5,0,5,-1
"Sumter, Florida",12119,Confirmed (per 100k),126.114,5.070,0.040205,15.932,5,0,5,-1
"Hamilton, Ohio",39061,Confirmed (per 100k),114.010,4.788,0.041999,13.582,4,1,5,1
"McLean, Kentucky",21149,Confirmed (per 100k),108.613,4.655,0.042857,13.282,4,1,5,1
"Allen, Indiana",18003,Confirmed (per 100k),105.458,4.859,0.046071,12.476,4,1,5,-1
"Randall, Texas",48381,Confirmed (per 100k),99.482,4.564,0.045881,12.347,4,1,5,0
"Polk, Georgia",13233,Confirmed (per 100k),98.561,4.358,0.044218,12.713,4,1,5,1
"Henderson, Kentucky",21101,Confirmed (per 100k),97.324,4.740,0.048701,11.249,4,1,5,1
"Walton, Georgia",13297,Confirmed (per 100k),97.259,4.984,0.051242,9.984,4,1,5,0
"Toombs, Georgia",13279,Confirmed (per 100k),96.906,4.260,0.043956,12.647,4,1,5,1
"Strafford, New Hampshire",33017,Confirmed (per 100k),96.453,4.593,0.047619,12.440,4,1,5,-1
"Jefferson, Texas",48245,Confirmed (per 100k),95.403,4.713,0.049405,11.442,4,1,5,-1
"Hennepin, Minnesota",27053,Confirmed (per 100k),94.798,4.447,0.046905,12.303,4,1,5,-1
"Cumberland, Pennsylvania",42041,Confirmed (per 100k),94.723,4.849,0.051190,11.046,4,1,5,-1
"Russell, Alabama",1113,Confirmed (per 100k),93.166,4.683,0.050265,12.054,4,1,5,-1
"Edmonson, Kentucky",21061,Confirmed (per 100k),90.535,4.703,0.051948,8.833,4,1,5,5
"Vance, North Carolina",37181,Confirmed (per 100k),89.817,3.849,0.042857,13.687,4,1,5,0
"Warren, Virginia",51187,Confirmed (per 100k),89.633,4.980,0.055556,9.106,4,1,5,1
"Columbia, Georgia",13073,Confirmed (per 100k),87.420,4.284,0.049009,11.802,4,1,5,0
"Ottawa, Ohio",39123,Confirmed (per 100k),86.366,4.935,0.057143,10.344,4,1,5,-2
"Lumpkin, Georgia",13187,Confirmed (per 100k),86.284,3.825,0.044335,13.282,4,1,5,-2
"Dallas, Alabama",1047,Confirmed (per 100k),86.031,4.225,0.049107,11.875,4,1,5,0
"Jefferson, Mississippi",28063,Confirmed (per 100k),85.837,4.087,0.047619,12.820,4,1,5,0
"Atkinson, Georgia",13003,Confirmed (per 100k),85.732,3.499,0.040816,13.167,4,1,5,1
"Summit, Ohio",39153,Confirmed (per 100k),85.026,3.618,0.042547,13.650,4,1,5,0
"Wayne, Mississippi",28153,Confirmed (per 100k),84.229,4.955,0.058824,8.660,4,1,5,1
"Worcester, Maryland",24047,Confirmed (per 100k),84.169,4.372,0.051948,10.437,4,1,5,0
"El Paso, Texas",48141,Confirmed (per 100k),84.124,4.341,0.051599,10.590,4,1,5,0
"Emanuel, Georgia",13107,Confirmed (per 100k),83.900,4.416,0.052632,9.849,4,1,5,0
"Covington, Alabama",1039,Confirmed (per 100k),83.673,4.627,0.055300,10.047,4,1,5,0
"Randolph, Arkansas",5121,Confirmed (per 100k),83.528,3.978,0.047619,12.543,4,1,5,0
"Jones, Georgia",13169,Confirmed (per 100k),83.522,3.977,0.047619,12.040,4,1,5,0
"Tioga, New York",36107,Confirmed (per 100k),82.982,3.853,0.046429,13.033,4,1,5,0
"Tarrant, Texas",48439,Confirmed (per 100k),81.141,3.608,0.044465,12.222,4,1,5,1
"Clinton, Indiana",18023,Confirmed (per 100k),80.249,4.409,0.054945,9.631,4,1,5,0
"Fannin, Georgia",13111,Confirmed (per 100k),80.189,3.819,0.047619,12.523,4,1,5,0
"Tallahatchie, Mississippi",28135,Confirmed (per 100k),79.658,3.104,0.038961,13.745,4,1,5,1
"Cheatham, Tennessee",47021,Confirmed (per 100k),78.688,4.215,0.053571,9.411,4,1,5,1
"Marion, South Carolina",45067,Confirmed (per 100k),78.286,4.660,0.059524,8.452,4,1,5,-2
"Westmoreland, Virginia",51193,Confirmed (per 100k),77.713,3.965,0.051020,10.740,4,1,5,0
"Union, Arkansas",5139,Confirmed (per 100k),77.555,3.693,0.047619,12.404,4,1,5,0
"Volusia, Florida",12127,Confirmed (per 100k),77.356,4.080,0.052737,10.859,4,1,5,0
"San Bernardino, California",6071,Confirmed (per 100k),76.419,4.154,0.054365,10.761,4,1,5,0
"Heard, Georgia",13149,Confirmed (per 100k),75.484,4.793,0.063492,9.527,4,1,5,0
"Appomattox, Virginia",51011,Confirmed (per 100k),75.420,4.489,0.059524,8.244,4,1,5,0
"Randolph, North Carolina",37151,Confirmed (per 100k),74.478,3.977,0.053405,10.029,4,1,5,0
"McClain, Oklahoma",40087,Confirmed (per 100k),74.122,3.530,0.047619,11.295,4,1,5,1
"Morrow, Ohio",39117,Confirmed (per 100k),73.596,4.044,0.054945,10.879,4,1,5,0
"Rock, Wisconsin",55105,Confirmed (per 100k),73.460,4.985,0.067857,7.066,4,1,5,1
"Hoke, North Carolina",37093,Confirmed (per 100k),72.419,4.656,0.064286,7.273,4,1,5,1
"Fredericksburg, Virginia",51630,Confirmed (per 100k),72.324,2.952,0.040816,13.976,4,1,5,2
"Berrien, Georgia",13019,Confirmed (per 100k),72.176,2.946,0.040816,12.820,4,1,5,1
"Brown, South Dakota",46013,Confirmed (per 100k),72.092,4.046,0.056122,9.794,4,1,5,0
"Spotsylvania, Virginia",51177,Confirmed (per 100k),71.211,2.937,0.041237,13.910,4,1,5,1
