location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Orleans, Louisiana",22071,Confirmed (per 100k),1614.019,12.596,0.007804,87.046,5,0,5,0
"Bergen, New Jersey",34003,Confirmed (per 100k),1580.988,39.461,0.024960,25.451,5,0,5,0
"Essex, New Jersey",34013,Confirmed (per 100k),1567.008,46.828,0.029884,20.821,5,0,5,0
"Jefferson, Louisiana",22051,Confirmed (per 100k),1388.924,15.326,0.011035,60.805,5,0,5,0
"Mitchell, Georgia",13205,Confirmed (per 100k),1326.442,50.967,0.038424,15.558,5,0,5,-1
"Middlesex, New Jersey",34023,Confirmed (per 100k),1221.120,42.438,0.034754,17.510,5,0,5,0
"Sumter, Georgia",13261,Confirmed (per 100k),1185.476,18.871,0.015918,41.952,5,0,5,0
"St. James, Louisiana",22093,Confirmed (per 100k),1123.436,13.544,0.012055,55.382,5,0,5,0
"Greer, Oklahoma",40055,Confirmed (per 100k),1120.448,35.014,0.031250,20.495,5,0,5,0
"Fairfield, Connecticut",9001,Confirmed (per 100k),1099.613,45.583,0.041454,14.554,5,0,5,-1
"St. Charles, Louisiana",22089,Confirmed (per 100k),1016.949,14.259,0.014021,47.244,5,0,5,0
"Lee, Georgia",13177,Confirmed (per 100k),996.933,12.861,0.012900,51.356,5,0,5,0
"Morris, New Jersey",34027,Confirmed (per 100k),980.187,24.311,0.024802,25.640,5,0,5,0
"Ocean, New Jersey",34029,Confirmed (per 100k),957.038,29.716,0.031049,19.675,5,0,5,0
"St. Bernard, Louisiana",22087,Confirmed (per 100k),937.685,10.281,0.010964,61.017,5,0,5,0
"Minnehaha, South Dakota",46099,Confirmed (per 100k),929.924,38.463,0.041362,14.220,5,0,5,-1
"Eagle, Colorado",8037,Confirmed (per 100k),928.764,7.774,0.008371,79.411,5,0,5,1
"Somerset, New Jersey",34035,Confirmed (per 100k),921.157,32.442,0.035219,17.093,5,0,5,0
"Sullivan, New York",36105,Confirmed (per 100k),913.405,34.847,0.038151,15.179,5,0,5,-1
"Dutchess, New York",36027,Confirmed (per 100k),904.092,25.151,0.027820,21.989,5,0,5,0
"Putnam, New York",36079,Confirmed (per 100k),900.122,22.231,0.024697,25.212,5,0,5,0
"Monmouth, New Jersey",34025,Confirmed (per 100k),892.218,22.925,0.025694,24.401,5,0,5,0
"Wayne, Michigan",26163,Confirmed (per 100k),880.731,15.810,0.017951,36.130,5,0,5,0
"Gunnison, Colorado",8051,Confirmed (per 100k),864.735,31.906,0.036897,15.024,5,0,5,0
"Chambers, Alabama",1017,Confirmed (per 100k),848.018,18.043,0.021277,30.514,5,0,5,0
"Summit, Utah",49043,Confirmed (per 100k),842.330,13.220,0.015694,41.846,5,0,5,0
"Wilkinson, Mississippi",28157,Confirmed (per 100k),787.949,21.520,0.027311,23.592,5,0,5,0
"Assumption, Louisiana",22007,Confirmed (per 100k),785.711,18.925,0.024086,25.776,5,0,5,0
"Turner, Georgia",13287,Confirmed (per 100k),776.456,19.680,0.025346,25.991,5,0,5,0
"New Haven, Connecticut",9009,Confirmed (per 100k),761.503,29.515,0.038760,15.471,5,0,5,-1
"Philadelphia, Pennsylvania",42101,Confirmed (per 100k),749.780,25.820,0.034436,17.519,5,0,5,0
"Upson, Georgia",13293,Confirmed (per 100k),744.681,14.112,0.018950,34.043,5,0,5,0
"Decatur, Indiana",18031,Confirmed (per 100k),730.449,15.061,0.020619,30.646,5,0,5,0
"Plaquemines, Louisiana",22075,Confirmed (per 100k),724.232,7.390,0.010204,65.964,5,0,5,0
"Warren, New Jersey",34041,Confirmed (per 100k),712.474,28.092,0.039429,15.406,5,0,5,-1
"Worth, Georgia",13321,Confirmed (per 100k),701.338,16.228,0.023139,28.161,5,0,5,0
"Lehigh, Pennsylvania",42077,Confirmed (per 100k),690.733,15.859,0.022960,27.655,5,0,5,0
"Crisp, Georgia",13081,Confirmed (per 100k),674.951,23.626,0.035005,17.242,5,0,5,-1
"De Soto, Louisiana",22031,Confirmed (per 100k),669.992,16.646,0.024845,25.493,5,0,5,0
"Ulster, New York",36111,Confirmed (per 100k),656.631,23.009,0.035040,16.754,5,0,5,0
"Lafourche, Louisiana",22057,Confirmed (per 100k),624.910,7.317,0.011710,56.740,5,0,5,0
"West Feliciana, Louisiana",22125,Confirmed (per 100k),623.073,21.106,0.033873,17.281,5,0,5,-1
"Pike, Pennsylvania",42103,Confirmed (per 100k),621.764,13.311,0.021408,29.617,5,0,5,0
"Monroe, Pennsylvania",42089,Confirmed (per 100k),619.013,9.313,0.015045,43.727,5,0,5,0
"Luzerne, Pennsylvania",42079,Confirmed (per 100k),618.114,11.252,0.018203,35.471,5,0,5,0
"Washington, Iowa",19183,Confirmed (per 100k),600.956,12.357,0.020563,31.537,5,0,5,0
"Caddo, Louisiana",22017,Confirmed (per 100k),596.160,11.181,0.018755,34.335,5,0,5,0
"Macomb, Michigan",26099,Confirmed (per 100k),588.005,14.515,0.024685,25.395,5,0,5,0
"Northampton, Pennsylvania",42095,Confirmed (per 100k),583.062,17.969,0.030819,19.863,5,0,5,0
"Sussex, New Jersey",34037,Confirmed (per 100k),577.985,18.914,0.032723,18.884,5,0,5,0
"Berks, Pennsylvania",42011,Confirmed (per 100k),571.274,22.319,0.039069,15.301,5,0,5,-1
"East Feliciana, Louisiana",22037,Confirmed (per 100k),559.185,12.692,0.022697,28.601,5,0,5,0
"Delaware, Pennsylvania",42045,Confirmed (per 100k),557.744,21.274,0.038143,15.693,5,0,5,0
"Navajo, Arizona",4017,Confirmed (per 100k),551.729,20.606,0.037348,15.693,5,0,5,0
"Oakland, Michigan",26125,Confirmed (per 100k),547.160,9.769,0.017855,36.224,5,0,5,0
"Bienville, Louisiana",22013,Confirmed (per 100k),528.661,5.394,0.010204,65.502,5,0,5,-1
"District of Columbia, District of Columbia",11001,Confirmed (per 100k),524.124,20.910,0.039895,14.823,5,0,5,-1
"Washington, Louisiana",22117,Confirmed (per 100k),521.713,16.391,0.031417,19.321,5,0,5,0
"Wilcox, Alabama",1131,Confirmed (per 100k),510.942,11.018,0.021563,30.237,5,0,5,0
"Marion, Indiana",18097,Confirmed (per 100k),490.057,16.336,0.033334,18.537,5,0,5,0
"Miller, Georgia",13201,Confirmed (per 100k),489.682,19.987,0.040816,14.553,5,0,5,0
"Litchfield, Connecticut",9005,Confirmed (per 100k),462.478,19.092,0.041281,14.023,5,0,5,-1
"Union, Louisiana",22111,Confirmed (per 100k),461.371,17.447,0.037815,15.311,5,0,5,0
"Ascension, Louisiana",22005,Confirmed (per 100k),439.955,6.883,0.015645,41.832,5,0,5,0
"St. Tammany, Louisiana",22103,Confirmed (per 100k),436.988,8.283,0.018956,34.512,5,0,5,0
"Montgomery, Pennsylvania",42091,Confirmed (per 100k),436.507,14.545,0.033322,18.453,5,0,5,0
"Jackson, Kentucky",21109,Confirmed (per 100k),435.141,16.077,0.036946,18.135,5,0,5,-1
"Northampton, North Carolina",37131,Confirmed (per 100k),426.012,9.532,0.022375,27.911,5,0,5,1
"Lebanon, Pennsylvania",42075,Confirmed (per 100k),417.510,13.501,0.032336,19.085,5,0,5,0
"Lake, Illinois",17097,Confirmed (per 100k),413.332,16.531,0.039994,14.425,5,0,5,-1
"Lincoln, Idaho",16063,Confirmed (per 100k),409.989,15.974,0.038961,15.016,5,0,5,-1
"St. Martin, Louisiana",22099,Confirmed (per 100k),409.874,8.556,0.020874,30.519,5,0,5,0
"Pointe Coupee, Louisiana",22077,Confirmed (per 100k),409.572,16.435,0.040128,15.371,5,0,5,-1
"Hunterdon, New Jersey",34019,Confirmed (per 100k),406.043,13.094,0.032249,18.755,5,0,5,0
"Miami-Dade, Florida",12086,Confirmed (per 100k),405.051,10.306,0.025443,25.022,5,0,5,0
"Yazoo, Mississippi",28163,Confirmed (per 100k),404.176,16.841,0.041667,14.286,5,0,5,-1
"Lincoln, Mississippi",28085,Confirmed (per 100k),398.208,14.222,0.035714,16.613,5,0,5,-1
"Ouachita, Louisiana",22073,Confirmed (per 100k),397.315,11.743,0.029557,21.101,5,0,5,0
"Columbia, Pennsylvania",42037,Confirmed (per 100k),395.604,16.053,0.040578,15.109,5,0,5,-1
"Johnson, Georgia",13167,Confirmed (per 100k),394.068,7.407,0.018797,34.587,5,0,5,-1
"East Baton Rouge, Louisiana",22033,Confirmed (per 100k),390.857,7.921,0.020266,31.645,5,0,5,0
"Tangipahoa, Louisiana",22105,Confirmed (per 100k),390.329,9.117,0.023357,27.152,5,0,5,0
"Yakima, Washington",53077,Confirmed (per 100k),389.041,12.357,0.031762,19.385,5,0,5,0
"Wasatch, Utah",49051,Confirmed (per 100k),387.199,9.638,0.024892,25.630,5,0,5,0
"Lowndes, Alabama",1085,Confirmed (per 100k),370.142,13.219,0.035714,17.288,5,0,5,-1
"Lackawanna, Pennsylvania",42069,Confirmed (per 100k),368.191,10.356,0.028127,21.741,5,0,5,0
"Colquitt, Georgia",13071,Confirmed (per 100k),364.035,14.724,0.040448,15.475,5,0,5,-1
"St. Mary, Louisiana",22101,Confirmed (per 100k),360.704,10.132,0.028090,22.308,5,0,5,0
"Hendricks, Indiana",18063,Confirmed (per 100k),358.755,14.763,0.041150,14.447,5,0,5,-1
"Genesee, Michigan",26049,Confirmed (per 100k),357.800,7.885,0.022039,28.829,5,0,5,0
"Thomas, Georgia",13275,Confirmed (per 100k),355.448,13.819,0.038879,15.916,5,0,5,-1
"Talbot, Georgia",13263,Confirmed (per 100k),355.125,13.836,0.038961,16.171,5,0,5,-1
"Barnstable, Massachusetts",25001,Confirmed (per 100k),354.946,11.134,0.031368,19.799,5,0,5,0
"Middlesex, Connecticut",9007,Confirmed (per 100k),354.601,11.257,0.031746,19.498,5,0,5,0
"Tunica, Mississippi",28143,Confirmed (per 100k),352.990,5.933,0.016807,39.855,5,0,5,0
"Crittenden, Arkansas",5035,Confirmed (per 100k),352.414,10.724,0.030431,20.157,5,0,5,0
"Iberia, Louisiana",22045,Confirmed (per 100k),343.692,13.093,0.038095,15.777,5,0,5,0
"St. Louis City, Missouri",29510,Confirmed (per 100k),339.016,10.028,0.029581,20.889,5,0,5,0
"Summit, Colorado",8117,Confirmed (per 100k),338.590,5.528,0.016327,39.797,5,0,5,0
"Pike, Mississippi",28113,Confirmed (per 100k),338.526,13.090,0.038668,15.844,5,0,5,-1
"Wyandotte, Kansas",20209,Confirmed (per 100k),335.491,12.349,0.036808,15.753,5,0,5,0
"Johnson, Indiana",18081,Confirmed (per 100k),335.089,12.374,0.036927,16.160,5,0,5,0
"Calhoun, Mississippi",28013,Confirmed (per 100k),334.239,11.937,0.035714,17.153,5,0,5,0
"Seminole, Georgia",13253,Confirmed (per 100k),333.745,12.361,0.037037,17.376,5,0,5,0
"Pitkin, Colorado",8097,Confirmed (per 100k),332.076,6.432,0.019370,34.829,5,0,5,0
"Terrebonne, Louisiana",22109,Confirmed (per 100k),331.339,7.242,0.021858,29.903,5,0,5,0
"Chickasaw, Mississippi",28017,Confirmed (per 100k),327.428,13.364,0.040816,14.857,5,0,5,0
"Gloucester, New Jersey",34015,Confirmed (per 100k),325.406,13.030,0.040042,15.135,5,0,5,-1
"Franklin, Massachusetts",25011,Confirmed (per 100k),320.604,9.771,0.030476,19.796,5,0,5,0
"Kent, Delaware",10001,Confirmed (per 100k),320.268,12.801,0.039970,14.562,5,0,5,-1
"Mahoning, Ohio",39099,Confirmed (per 100k),315.284,9.308,0.029522,20.697,5,0,5,0
"Mountrail, North Dakota",38061,Confirmed (per 100k),312.945,5.419,0.017316,37.949,5,0,5,0
"Lake, Indiana",18089,Confirmed (per 100k),312.054,12.359,0.039604,14.689,5,0,5,0
"Juniata, Pennsylvania",42067,Confirmed (per 100k),310.948,6.346,0.020408,32.293,5,0,5,0
"Bolivar, Mississippi",28011,Confirmed (per 100k),306.909,6.996,0.022796,27.979,5,0,5,0
"Sumner, Tennessee",47165,Confirmed (per 100k),305.307,6.497,0.021282,29.927,5,0,5,0
"Madison, Indiana",18095,Confirmed (per 100k),304.857,7.938,0.026040,23.739,5,0,5,0
"Lee, South Carolina",45061,Confirmed (per 100k),303.066,9.338,0.030812,19.312,5,0,5,0
"Erie, New York",36029,Confirmed (per 100k),301.839,11.662,0.038638,14.916,5,0,5,0
"Baltimore City, Maryland",24510,Confirmed (per 100k),301.774,9.941,0.032942,18.512,5,0,5,-1
"St. Francis, Arkansas",5123,Confirmed (per 100k),300.072,6.287,0.020952,29.772,5,0,5,1
"Will, Illinois",17197,Confirmed (per 100k),298.230,9.452,0.031692,19.134,5,0,5,0
"Charles, Maryland",24017,Confirmed (per 100k),295.853,11.901,0.040225,14.808,5,0,5,0
"Ware, Georgia",13299,Confirmed (per 100k),293.838,9.994,0.034014,18.172,5,0,5,-1
"Goochland, Virginia",51075,Confirmed (per 100k),290.490,8.420,0.028986,21.387,5,0,5,-1
"Greene, Georgia",13133,Confirmed (per 100k),289.238,8.576,0.029650,20.887,5,0,5,0
"Saginaw, Michigan",26145,Confirmed (per 100k),286.031,11.321,0.039581,14.872,5,0,5,-1
"Harrison, Indiana",18061,Confirmed (per 100k),283.845,10.578,0.037267,16.518,5,0,5,-1
"Cape May, New Jersey",34009,Confirmed (per 100k),283.575,9.623,0.033935,17.606,5,0,5,0
"Coconino, Arizona",4005,Confirmed (per 100k),280.186,8.762,0.031272,19.579,5,0,5,0
"Mecklenburg, Virginia",51117,Confirmed (per 100k),277.896,9.808,0.035294,16.055,5,0,5,1
"Lancaster, Pennsylvania",42071,Confirmed (per 100k),275.047,10.157,0.036928,16.365,5,0,5,0
"St. Louis, Missouri",29189,Confirmed (per 100k),273.585,8.004,0.029254,21.056,5,0,5,0
"Washtenaw, Michigan",26161,Confirmed (per 100k),272.578,5.130,0.018820,33.763,5,0,5,1
"Coosa, Alabama",1037,Confirmed (per 100k),271.968,9.378,0.034483,17.376,5,0,5,-1
"Stewart, Georgia",13259,Confirmed (per 100k),271.862,6.473,0.023810,27.609,5,0,5,-1
"Carroll, Georgia",13045,Confirmed (per 100k),270.851,6.548,0.024176,26.912,5,0,5,0
"New Castle, Delaware",10003,Confirmed (per 100k),269.171,7.645,0.028400,21.600,5,0,5,0
"Webster, Georgia",13307,Confirmed (per 100k),268.508,10.960,0.040816,15.593,5,0,5,-1
"Boone, Indiana",18011,Confirmed (per 100k),268.266,6.528,0.024333,25.701,5,0,5,0
"Kit Carson, Colorado",8063,Confirmed (per 100k),267.719,12.078,0.045113,14.438,5,0,5,-1
"Milwaukee, Wisconsin",55079,Confirmed (per 100k),266.991,6.949,0.026025,24.088,5,0,5,0
"Pearl River, Mississippi",28109,Confirmed (per 100k),266.499,7.460,0.027992,22.645,5,0,5,0
"Randolph, Alabama",1111,Confirmed (per 100k),264.061,5.658,0.021429,31.075,5,0,5,0
"Franklin, Washington",53021,Confirmed (per 100k),262.544,9.752,0.037143,15.679,5,0,5,0
"Red River, Louisiana",22081,Confirmed (per 100k),260.602,5.077,0.019481,34.310,5,0,5,-1
"Hampshire, Massachusetts",25015,Confirmed (per 100k),256.171,9.415,0.036755,15.940,5,0,5,-1
"King, Washington",53033,Confirmed (per 100k),254.752,5.308,0.020835,31.062,5,0,5,1
"Carbon, Pennsylvania",42025,Confirmed (per 100k),252.407,5.787,0.022928,28.044,5,0,5,0
"Sandoval, New Mexico",35043,Confirmed (per 100k),248.726,5.257,0.021135,29.907,5,0,5,0
"Tift, Georgia",13277,Confirmed (per 100k),246.039,6.327,0.025714,25.067,5,0,5,0
"Suwannee, Florida",12121,Confirmed (per 100k),245.402,6.111,0.024902,26.064,5,0,5,0
"Jackson, Indiana",18071,Confirmed (per 100k),244.173,7.752,0.031746,19.435,5,0,5,0
"Coahoma, Mississippi",28027,Confirmed (per 100k),244.079,5.166,0.021164,31.104,5,0,5,0
"Forrest, Mississippi",28035,Confirmed (per 100k),241.665,8.392,0.034728,17.279,5,0,5,0
"Fulton, Georgia",13121,Confirmed (per 100k),239.018,6.566,0.027470,22.686,5,0,5,0
"Hillsdale, Michigan",26059,Confirmed (per 100k),239.009,6.265,0.026212,23.461,5,0,5,1
"Broward, Florida",12011,Confirmed (per 100k),238.583,6.006,0.025174,25.086,5,0,5,0
"Coffee, Georgia",13069,Confirmed (per 100k),238.024,9.244,0.038835,15.073,5,0,5,0
"DeKalb, Georgia",13089,Confirmed (per 100k),235.481,7.375,0.031320,19.657,5,0,5,0
"Columbia, New York",36021,Confirmed (per 100k),235.448,9.370,0.039796,14.491,5,0,5,0
"Meriwether, Georgia",13199,Confirmed (per 100k),231.492,6.074,0.026239,25.067,5,0,5,-1
"Henrico, Virginia",51087,Confirmed (per 100k),230.943,8.853,0.038332,15.536,5,0,5,-1
"Warren, Georgia",13301,Confirmed (per 100k),228.397,5.438,0.023810,25.991,5,0,5,0
"Carroll, Maryland",24013,Confirmed (per 100k),227.965,6.445,0.028274,21.887,5,0,5,0
"Greene, New York",36039,Confirmed (per 100k),226.753,9.082,0.040053,14.114,5,0,5,1
"Hancock, Indiana",18059,Confirmed (per 100k),226.435,7.676,0.033898,17.871,5,0,5,0
"Pickens, Alabama",1107,Confirmed (per 100k),225.790,9.318,0.041270,15.593,5,0,5,-1
"Washington, Rhode Island",44009,Confirmed (per 100k),224.563,6.484,0.028875,21.115,5,0,5,-1
"Steuben, New York",36101,Confirmed (per 100k),224.368,8.987,0.040053,15.755,5,0,5,-1
"Jefferson, Arkansas",5069,Confirmed (per 100k),222.974,7.482,0.033557,18.287,5,0,5,0
"Shelby, Tennessee",47157,Confirmed (per 100k),222.586,6.158,0.027667,22.647,5,0,5,0
"Skagit, Washington",53057,Confirmed (per 100k),222.128,6.745,0.030363,20.582,5,0,5,0
"Schuylkill, Pennsylvania",42107,Confirmed (per 100k),220.007,5.760,0.026183,23.839,5,0,5,0
"Clayton, Georgia",13063,Confirmed (per 100k),219.670,6.697,0.030485,20.097,5,0,5,0
"Beaver, Pennsylvania",42007,Confirmed (per 100k),218.997,7.059,0.032232,18.657,5,0,5,-1
"Washington, North Carolina",37187,Confirmed (per 100k),215.889,7.402,0.034286,17.557,5,0,5,1
"Columbiana, Ohio",39029,Confirmed (per 100k),214.952,8.133,0.037834,16.024,5,0,5,-1
"Jefferson, Colorado",8059,Confirmed (per 100k),212.050,8.529,0.040222,14.504,5,0,5,0
"Winston, Mississippi",28159,Confirmed (per 100k),211.640,7.161,0.033835,19.213,5,0,5,-1
"Howard, Maryland",24027,Confirmed (per 100k),210.630,7.808,0.037068,15.835,5,0,5,0
"Delaware, Oklahoma",40041,Confirmed (per 100k),209.259,5.315,0.025397,26.208,5,0,5,1
"Humboldt, Nevada",32013,Confirmed (per 100k),207.950,7.639,0.036735,16.903,5,0,5,-1
"San Miguel, Colorado",8113,Confirmed (per 100k),207.849,6.987,0.033613,19.579,5,0,5,0
"Hamilton, Indiana",18057,Confirmed (per 100k),206.798,5.748,0.027795,22.250,5,0,5,0
"Leavenworth, Kansas",20103,Confirmed (per 100k),206.708,8.038,0.038884,15.111,5,0,5,0
"Pike, Georgia",13231,Confirmed (per 100k),205.675,6.780,0.032967,18.828,5,0,5,0
"Mobile, Alabama",1097,Confirmed (per 100k),204.497,7.191,0.035165,17.350,5,0,5,0
"Jackson, Michigan",26075,Confirmed (per 100k),203.773,8.201,0.040248,14.969,5,0,5,-1
"Montrose, Colorado",8085,Confirmed (per 100k),203.471,5.680,0.027915,22.811,5,0,5,1
"Franklin City, Virginia",51620,Confirmed (per 100k),200.828,7.172,0.035714,18.020,5,0,5,-1
"St. Landry, Louisiana",22097,Confirmed (per 100k),198.480,5.219,0.026293,23.219,5,0,5,0
"Buckingham, Virginia",51029,Confirmed (per 100k),198.274,7.498,0.037815,15.208,5,0,5,0
"Benton, Washington",53005,Confirmed (per 100k),195.215,6.500,0.033298,17.822,5,0,5,0
"Kenosha, Wisconsin",55059,Confirmed (per 100k),194.030,7.835,0.040382,14.438,5,0,5,-1
"Broomfield, Colorado",8014,Confirmed (per 100k),191.584,7.501,0.039153,14.488,5,0,5,1
"Rockingham, New Hampshire",33015,Confirmed (per 100k),191.433,5.857,0.030595,19.802,5,0,5,0
"Natchitoches, Louisiana",22069,Confirmed (per 100k),191.310,7.488,0.039139,14.727,5,0,5,0
"Susquehanna, Pennsylvania",42115,Confirmed (per 100k),190.934,6.376,0.033395,18.751,5,0,5,-1
"Shiawassee, Michigan",26155,Confirmed (per 100k),190.834,8.179,0.042857,14.438,5,0,5,-1
"Richland, South Carolina",45079,Confirmed (per 100k),189.292,5.532,0.029225,21.092,5,0,5,0
"Clark, Indiana",18019,Confirmed (per 100k),188.501,7.608,0.040359,14.317,5,0,5,0
"Bacon, Georgia",13005,Confirmed (per 100k),188.105,5.118,0.027211,23.392,5,0,5,1
"Hillsborough, New Hampshire",33011,Confirmed (per 100k),187.039,7.810,0.041758,14.079,5,0,5,-1
"St. Clair, Michigan",26147,Confirmed (per 100k),186.642,5.027,0.026936,23.182,5,0,5,1
"Henry, Georgia",13151,Confirmed (per 100k),185.879,5.055,0.027195,22.943,5,0,5,1
"Morehouse, Louisiana",22067,Confirmed (per 100k),184.932,6.318,0.034161,18.051,5,0,5,0
"Jenkins, Georgia",13165,Confirmed (per 100k),184.417,6.586,0.035714,16.633,5,0,5,1
"Cobb, Georgia",13067,Confirmed (per 100k),183.519,5.544,0.030210,20.556,5,0,5,0
"Wilson, North Carolina",37195,Confirmed (per 100k),180.927,6.811,0.037645,15.593,5,0,5,-1
"Pulaski, Georgia",13235,Confirmed (per 100k),179.582,5.131,0.028571,22.179,5,0,5,-1
"Rockdale, Georgia",13247,Confirmed (per 100k),178.226,6.758,0.037919,16.141,5,0,5,0
"Hinds, Mississippi",28049,Confirmed (per 100k),177.709,5.361,0.030166,20.478,5,0,5,0
"Johnson, Wyoming",56019,Confirmed (per 100k),177.620,6.766,0.038095,16.460,5,0,5,0
"Wilkin, Minnesota",27167,Confirmed (per 100k),177.219,6.905,0.038961,15.824,5,0,5,-1
"Salt Lake, Utah",49035,Confirmed (per 100k),176.744,6.205,0.035105,17.131,5,0,5,0
"Nacogdoches, Texas",48347,Confirmed (per 100k),176.370,5.916,0.033540,18.007,5,0,5,-1
"Richmond, Georgia",13245,Confirmed (per 100k),175.293,6.842,0.039034,15.357,5,0,5,-1
"Twin Falls, Idaho",16083,Confirmed (per 100k),174.958,6.906,0.039474,14.949,5,0,5,-1
"Monroe, New York",36055,Confirmed (per 100k),173.234,5.970,0.034464,17.092,5,0,5,0
"Lamar, Georgia",13171,Confirmed (per 100k),172.983,6.740,0.038961,15.439,5,0,5,-1
"Durham, North Carolina",37063,Confirmed (per 100k),169.835,6.532,0.038462,15.254,5,0,5,-1
"Washoe, Nevada",32031,Confirmed (per 100k),167.756,6.150,0.036662,16.498,5,0,5,1
"Clay, Mississippi",28025,Confirmed (per 100k),165.666,5.917,0.035714,16.460,5,0,5,0
"Bibb, Georgia",13021,Confirmed (per 100k),161.270,5.130,0.031810,19.236,5,0,5,-1
"Gwinnett, Georgia",13135,Confirmed (per 100k),155.941,6.256,0.040117,14.812,5,0,5,-1
"Tuscola, Michigan",26157,Confirmed (per 100k),155.039,6.016,0.038801,15.184,5,0,5,-1
"Bibb, Alabama",1007,Confirmed (per 100k),151.826,5.103,0.033613,19.406,5,0,5,-1
"Crawford, Indiana",18025,Confirmed (per 100k),151.272,5.403,0.035714,16.460,5,0,5,1
"Olmsted, Minnesota",27109,Confirmed (per 100k),150.354,5.505,0.036615,16.275,5,0,5,1
"Newton, Georgia",13217,Confirmed (per 100k),148.554,5.753,0.038726,15.501,5,0,5,1
"Darke, Ohio",39037,Confirmed (per 100k),146.734,5.590,0.038095,15.039,5,0,5,1
"Daviess, Kentucky",21059,Confirmed (per 100k),144.812,5.348,0.036929,16.889,5,0,5,1
"Cherokee, Georgia",13057,Confirmed (per 100k),143.369,5.245,0.036581,16.980,5,0,5,-1
"Calhoun, Michigan",26025,Confirmed (per 100k),142.368,5.857,0.041137,14.408,5,0,5,-1
"Jasper, Georgia",13159,Confirmed (per 100k),140.657,6.028,0.042857,14.669,5,0,5,-1
"St. Clair, Illinois",17163,Confirmed (per 100k),139.784,5.391,0.038567,15.176,5,0,5,0
"Gordon, Georgia",13129,Confirmed (per 100k),139.744,5.915,0.042328,14.004,5,0,5,-1
"Saratoga, New York",36091,Confirmed (per 100k),139.213,5.221,0.037500,15.296,5,0,5,1
"Berrien, Michigan",26021,Confirmed (per 100k),138.852,5.588,0.040241,14.449,5,0,5,-1
"Coryell, Texas",48099,Confirmed (per 100k),136.930,5.455,0.039835,14.302,5,0,5,1
"Loudoun, Virginia",51107,Confirmed (per 100k),136.384,5.216,0.038247,15.281,5,0,5,1
"Lamar, Mississippi",28073,Confirmed (per 100k),134.190,5.864,0.043697,14.020,5,0,5,-1
"Carlton, Minnesota",27017,Confirmed (per 100k),131.025,5.177,0.039514,14.527,5,0,5,1
"Grenada, Mississippi",28043,Confirmed (per 100k),130.070,5.506,0.042328,15.247,5,0,5,-1
"Stafford, Virginia",51179,Confirmed (per 100k),129.512,5.139,0.039683,15.001,5,0,5,-1
"Bay, Michigan",26017,Confirmed (per 100k),110.544,4.848,0.043860,12.899,4,1,5,-1
"Wyandot, Ohio",39175,Confirmed (per 100k),110.233,4.593,0.041667,13.910,4,1,5,-1
"Charlotte, Florida",12015,Confirmed (per 100k),106.929,4.840,0.045262,12.073,4,1,5,-1
"Hennepin, Minnesota",27053,Confirmed (per 100k),101.671,4.650,0.045732,12.443,4,1,5,-1
"Cumberland, Pennsylvania",42041,Confirmed (per 100k),98.670,4.172,0.042286,13.588,4,1,5,-1
"Jefferson, Texas",48245,Confirmed (per 100k),96.595,4.089,0.042328,13.937,4,1,5,-1
"Smith, Tennessee",47159,Confirmed (per 100k),94.260,4.961,0.052632,10.641,4,1,5,-1
"Montgomery, New York",36057,Confirmed (per 100k),93.456,3.773,0.040373,13.780,4,1,5,1
"King George, Virginia",51099,Confirmed (per 100k),93.158,3.726,0.040000,13.910,4,1,5,1
"Jones, Georgia",13169,Confirmed (per 100k),90.482,4.972,0.054945,10.255,4,1,5,0
"Worcester, Maryland",24047,Confirmed (per 100k),87.994,4.099,0.046584,11.849,4,1,5,0
"Tarrant, Texas",48439,Confirmed (per 100k),87.324,4.124,0.047230,11.341,4,1,5,0
"Dallas, Alabama",1047,Confirmed (per 100k),86.031,3.841,0.044643,13.791,4,1,5,0
"Atkinson, Georgia",13003,Confirmed (per 100k),85.732,3.499,0.040816,13.860,4,1,5,-1
"DeKalb, Alabama",1049,Confirmed (per 100k),85.299,4.195,0.049180,12.193,4,1,5,-1
"Merrimack, New Hampshire",33013,Confirmed (per 100k),85.210,3.491,0.040975,13.757,4,1,5,1
"Nash, North Carolina",37127,Confirmed (per 100k),84.837,4.090,0.048214,12.255,4,1,5,1
"El Paso, Texas",48141,Confirmed (per 100k),84.124,3.813,0.045326,12.798,4,1,5,0
"Emanuel, Georgia",13107,Confirmed (per 100k),83.900,4.416,0.052632,10.542,4,1,5,0
"Covington, Alabama",1039,Confirmed (per 100k),83.673,3.856,0.046083,12.820,4,1,5,0
"Delta, Colorado",8029,Confirmed (per 100k),83.435,4.584,0.054945,11.503,4,1,5,-1
"Berrien, Georgia",13019,Confirmed (per 100k),82.487,4.419,0.053571,9.122,4,1,5,1
"Randolph, North Carolina",37151,Confirmed (per 100k),82.134,4.872,0.059322,8.815,4,1,5,0
"Clay, Nebraska",31035,Confirmed (per 100k),80.606,4.606,0.057143,11.087,4,1,5,-2
"Berkeley, South Carolina",45015,Confirmed (per 100k),79.418,3.573,0.044988,12.370,4,1,5,1
"Fredericksburg, Virginia",51630,Confirmed (per 100k),79.212,3.936,0.049689,11.087,4,1,5,1
