Region,FIPS,Metric,Date,Value
Alabama,,Active,2020-04-09T04:00:00Z,0
Alabama,,Active,2020-04-10T04:00:00Z,0
Alabama,,Active,2020-04-11T04:00:00Z,0
Alabama,,Active,2020-04-12T04:00:00Z,3470
Alabama,,Active,2020-04-13T04:00:00Z,3635
Alabama,,Active,2020-04-14T04:00:00Z,3839
Alabama,,Active,2020-04-15T04:00:00Z,3957
Alabama,,Active,2020-04-16T04:00:00Z,4212
Alabama,,Active,2020-04-17T04:00:00Z,4423
Alabama,,Active,2020-04-18T04:00:00Z,4559
Alabama,,Active,2020-04-19T04:00:00Z,4731
Alabama,,Active,2020-04-20T04:00:00Z,4916
Alabama,,Active (per 100k),2020-04-07T04:00:00Z,0.000000
Alabama,,Active (per 100k),2020-04-08T04:00:00Z,0.000000
Alabama,,Active (per 100k),2020-04-09T04:00:00Z,0.000000
Alabama,,Active (per 100k),2020-04-10T04:00:00Z,0.000000
Alabama,,Active (per 100k),2020-04-11T04:00:00Z,0.000000
Alabama,,Active (per 100k),2020-04-12T04:00:00Z,70.770
Alabama,,Active (per 100k),2020-04-13T04:00:00Z,74.135
Alabama,,Active (per 100k),2020-04-14T04:00:00Z,78.296
Alabama,,Active (per 100k),2020-04-15T04:00:00Z,80.703
Alabama,,Active (per 100k),2020-04-16T04:00:00Z,85.903
Alabama,,Active (per 100k),2020-04-17T04:00:00Z,90.207
Alabama,,Active (per 100k),2020-04-18T04:00:00Z,92.980
Alabama,,Active (per 100k),2020-04-19T04:00:00Z,96.488
Alabama,,Active (per 100k),2020-04-20T04:00:00Z,100.261
Alabama,,Active (growth),2020-04-15T04:00:00Z,0.351
Alabama,,Active (growth),2020-04-16T04:00:00Z,0.266
Alabama,,Active (growth),2020-04-17T04:00:00Z,0.220
Alabama,,Active (growth),2020-04-18T04:00:00Z,0.188
Alabama,,Active (growth),2020-04-19T04:00:00Z,0.162
Alabama,,Active (growth),2020-04-20T04:00:00Z,0.042955
Alabama,,Active (predicted total),2020-04-18T04:00:00Z,5342
Alabama,,Active (predicted total),2020-04-19T04:00:00Z,5987
Alabama,,Active (predicted total),2020-04-20T04:00:00Z,5203
Alabama,,"Active (predicted total, min)",2020-04-18T04:00:00Z,3019
Alabama,,"Active (predicted total, min)",2020-04-19T04:00:00Z,3925
Alabama,,"Active (predicted total, min)",2020-04-20T04:00:00Z,3463
Alabama,,"Active (predicted total, max)",2020-04-18T04:00:00Z,23151
Alabama,,"Active (predicted total, max)",2020-04-19T04:00:00Z,12614
Alabama,,"Active (predicted total, max)",2020-04-20T04:00:00Z,10456
Alabama,,Active (predicted peak),2020-04-18T04:00:00Z,631
Alabama,,Active (predicted peak),2020-04-19T04:00:00Z,659
Alabama,,Active (predicted peak),2020-04-20T04:00:00Z,629
Alaska,,Confirmed,2020-03-10T04:00:00Z,0
Alaska,,Confirmed,2020-03-11T04:00:00Z,1
Alaska,,Confirmed,2020-03-12T04:00:00Z,1
Alaska,,Confirmed,2020-03-13T04:00:00Z,1
Alaska,,Confirmed,2020-03-14T04:00:00Z,1
Alaska,,Confirmed,2020-03-15T04:00:00Z,1
Alaska,,Confirmed,2020-03-16T04:00:00Z,1
Alaska,,Confirmed,2020-03-17T04:00:00Z,3
Alaska,,Confirmed,2020-03-18T04:00:00Z,6
Alaska,,Confirmed,2020-03-19T04:00:00Z,9
Alaska,,Confirmed,2020-03-20T04:00:00Z,12
Alaska,,Confirmed,2020-03-21T04:00:00Z,15
Alaska,,Confirmed,2020-03-22T04:00:00Z,20
Alaska,,Confirmed,2020-03-23T04:00:00Z,30
Alaska,,Confirmed,2020-03-24T04:00:00Z,34
Alaska,,Confirmed,2020-03-25T04:00:00Z,41
Alaska,,Confirmed,2020-03-26T04:00:00Z,56
Alaska,,Confirmed,2020-03-27T04:00:00Z,58
Alaska,,Confirmed,2020-03-28T04:00:00Z,85
Alaska,,Confirmed,2020-03-29T04:00:00Z,102
Alaska,,Confirmed,2020-03-30T04:00:00Z,114
Alaska,,Confirmed,2020-03-31T04:00:00Z,119
Alaska,,Confirmed,2020-04-01T04:00:00Z,132
Alaska,,Confirmed,2020-04-02T04:00:00Z,143
Alaska,,Confirmed,2020-04-03T04:00:00Z,157
Alaska,,Confirmed,2020-04-04T04:00:00Z,171
Alaska,,Confirmed,2020-04-05T04:00:00Z,185
Alaska,,Confirmed,2020-04-06T04:00:00Z,190
Alaska,,Confirmed,2020-04-07T04:00:00Z,213
Alaska,,Confirmed,2020-04-08T04:00:00Z,226
Alaska,,Confirmed,2020-04-09T04:00:00Z,235
Alaska,,Confirmed,2020-04-10T04:00:00Z,246
Alaska,,Confirmed,2020-04-11T04:00:00Z,257
Alaska,,Confirmed,2020-04-12T04:00:00Z,272
Alaska,,Confirmed,2020-04-13T04:00:00Z,277
Alaska,,Confirmed,2020-04-14T04:00:00Z,285
Alaska,,Confirmed,2020-04-15T04:00:00Z,293
Alaska,,Confirmed,2020-04-16T04:00:00Z,300
Alaska,,Confirmed,2020-04-17T04:00:00Z,309
Alaska,,Confirmed,2020-04-18T04:00:00Z,314
Alaska,,Confirmed,2020-04-19T04:00:00Z,319
Alaska,,Confirmed,2020-04-20T04:00:00Z,321
Alaska,,Confirmed (per 100k),2020-03-10T04:00:00Z,0.000000
Alaska,,Confirmed (per 100k),2020-03-11T04:00:00Z,0.137
Alaska,,Confirmed (per 100k),2020-03-12T04:00:00Z,0.137
Alaska,,Confirmed (per 100k),2020-03-13T04:00:00Z,0.137
Alaska,,Confirmed (per 100k),2020-03-14T04:00:00Z,0.137
Alaska,,Confirmed (per 100k),2020-03-15T04:00:00Z,0.137
Alaska,,Confirmed (per 100k),2020-03-16T04:00:00Z,0.137
Alaska,,Confirmed (per 100k),2020-03-17T04:00:00Z,0.410
Alaska,,Confirmed (per 100k),2020-03-18T04:00:00Z,0.820
Alaska,,Confirmed (per 100k),2020-03-19T04:00:00Z,1.230
Alaska,,Confirmed (per 100k),2020-03-20T04:00:00Z,1.640
Alaska,,Confirmed (per 100k),2020-03-21T04:00:00Z,2.050
Alaska,,Confirmed (per 100k),2020-03-22T04:00:00Z,2.734
Alaska,,Confirmed (per 100k),2020-03-23T04:00:00Z,4.101
Alaska,,Confirmed (per 100k),2020-03-24T04:00:00Z,4.648
Alaska,,Confirmed (per 100k),2020-03-25T04:00:00Z,5.605
Alaska,,Confirmed (per 100k),2020-03-26T04:00:00Z,7.655
Alaska,,Confirmed (per 100k),2020-03-27T04:00:00Z,7.928
Alaska,,Confirmed (per 100k),2020-03-28T04:00:00Z,11.619
Alaska,,Confirmed (per 100k),2020-03-29T04:00:00Z,13.943
Alaska,,Confirmed (per 100k),2020-03-30T04:00:00Z,15.583
Alaska,,Confirmed (per 100k),2020-03-31T04:00:00Z,16.267
Alaska,,Confirmed (per 100k),2020-04-01T04:00:00Z,18.044
Alaska,,Confirmed (per 100k),2020-04-02T04:00:00Z,19.548
Alaska,,Confirmed (per 100k),2020-04-03T04:00:00Z,21.461
Alaska,,Confirmed (per 100k),2020-04-04T04:00:00Z,23.375
Alaska,,Confirmed (per 100k),2020-04-05T04:00:00Z,25.289
Alaska,,Confirmed (per 100k),2020-04-06T04:00:00Z,25.972
Alaska,,Confirmed (per 100k),2020-04-07T04:00:00Z,29.116
Alaska,,Confirmed (per 100k),2020-04-08T04:00:00Z,30.894
Alaska,,Confirmed (per 100k),2020-04-09T04:00:00Z,32.124
Alaska,,Confirmed (per 100k),2020-04-10T04:00:00Z,33.627
Alaska,,Confirmed (per 100k),2020-04-11T04:00:00Z,35.131
Alaska,,Confirmed (per 100k),2020-04-12T04:00:00Z,37.182
Alaska,,Confirmed (per 100k),2020-04-13T04:00:00Z,37.865
Alaska,,Confirmed (per 100k),2020-04-14T04:00:00Z,38.959
Alaska,,Confirmed (per 100k),2020-04-15T04:00:00Z,40.052
Alaska,,Confirmed (per 100k),2020-04-16T04:00:00Z,41.009
Alaska,,Confirmed (per 100k),2020-04-17T04:00:00Z,42.239
Alaska,,Confirmed (per 100k),2020-04-18T04:00:00Z,42.923
Alaska,,Confirmed (per 100k),2020-04-19T04:00:00Z,43.606
Alaska,,Confirmed (per 100k),2020-04-20T04:00:00Z,43.880
Alaska,,Confirmed (growth),2020-03-18T04:00:00Z,0.333
Alaska,,Confirmed (growth),2020-03-19T04:00:00Z,0.357
Alaska,,Confirmed (growth),2020-03-20T04:00:00Z,0.364
Alaska,,Confirmed (growth),2020-03-21T04:00:00Z,0.333
Alaska,,Confirmed (growth),2020-03-22T04:00:00Z,0.298
Alaska,,Confirmed (growth),2020-03-23T04:00:00Z,0.288
Alaska,,Confirmed (growth),2020-03-24T04:00:00Z,0.305
Alaska,,Confirmed (growth),2020-03-25T04:00:00Z,0.246
Alaska,,Confirmed (growth),2020-03-26T04:00:00Z,0.217
Alaska,,Confirmed (growth),2020-03-27T04:00:00Z,0.226
Alaska,,Confirmed (growth),2020-03-28T04:00:00Z,0.181
Alaska,,Confirmed (growth),2020-03-29T04:00:00Z,0.216
Alaska,,Confirmed (growth),2020-03-30T04:00:00Z,0.202
Alaska,,Confirmed (growth),2020-03-31T04:00:00Z,0.171
Alaska,,Confirmed (growth),2020-04-01T04:00:00Z,0.148
Alaska,,Confirmed (growth),2020-04-02T04:00:00Z,0.137
Alaska,,Confirmed (growth),2020-04-03T04:00:00Z,0.116
Alaska,,Confirmed (growth),2020-04-04T04:00:00Z,0.116
Alaska,,Confirmed (growth),2020-04-05T04:00:00Z,0.091684
Alaska,,Confirmed (growth),2020-04-06T04:00:00Z,0.081293
Alaska,,Confirmed (growth),2020-04-07T04:00:00Z,0.069280
Alaska,,Confirmed (growth),2020-04-08T04:00:00Z,0.078925
Alaska,,Confirmed (growth),2020-04-09T04:00:00Z,0.073152
Alaska,,Confirmed (growth),2020-04-10T04:00:00Z,0.066812
Alaska,,Confirmed (growth),2020-04-11T04:00:00Z,0.060709
Alaska,,Confirmed (growth),2020-04-12T04:00:00Z,0.055412
Alaska,,Confirmed (growth),2020-04-13T04:00:00Z,0.053081
Alaska,,Confirmed (growth),2020-04-14T04:00:00Z,0.050406
Alaska,,Confirmed (growth),2020-04-15T04:00:00Z,0.040044
Alaska,,Confirmed (growth),2020-04-16T04:00:00Z,0.035925
Alaska,,Confirmed (growth),2020-04-17T04:00:00Z,0.033679
Alaska,,Confirmed (growth),2020-04-18T04:00:00Z,0.031611
Alaska,,Confirmed (growth),2020-04-19T04:00:00Z,0.027805
Alaska,,Confirmed (growth),2020-04-20T04:00:00Z,0.022413
Alaska,,Confirmed (predicted total),2020-03-24T04:00:00Z,43
Alaska,,Confirmed (predicted total),2020-03-25T04:00:00Z,61
Alaska,,Confirmed (predicted total),2020-03-26T04:00:00Z,59
Alaska,,Confirmed (predicted total),2020-03-27T04:00:00Z,68
Alaska,,Confirmed (predicted total),2020-03-28T04:00:00Z,72
Alaska,,Confirmed (predicted total),2020-03-29T04:00:00Z,103
Alaska,,Confirmed (predicted total),2020-03-30T04:00:00Z,142
Alaska,,Confirmed (predicted total),2020-03-31T04:00:00Z,162
Alaska,,Confirmed (predicted total),2020-04-01T04:00:00Z,173
Alaska,,Confirmed (predicted total),2020-04-02T04:00:00Z,207
Alaska,,Confirmed (predicted total),2020-04-03T04:00:00Z,207
Alaska,,Confirmed (predicted total),2020-04-04T04:00:00Z,211
Alaska,,Confirmed (predicted total),2020-04-05T04:00:00Z,214
Alaska,,Confirmed (predicted total),2020-04-06T04:00:00Z,201
Alaska,,Confirmed (predicted total),2020-04-07T04:00:00Z,209
Alaska,,Confirmed (predicted total),2020-04-08T04:00:00Z,234
Alaska,,Confirmed (predicted total),2020-04-09T04:00:00Z,260
Alaska,,Confirmed (predicted total),2020-04-10T04:00:00Z,284
Alaska,,Confirmed (predicted total),2020-04-11T04:00:00Z,315
Alaska,,Confirmed (predicted total),2020-04-12T04:00:00Z,333
Alaska,,Confirmed (predicted total),2020-04-13T04:00:00Z,388
Alaska,,Confirmed (predicted total),2020-04-14T04:00:00Z,412
Alaska,,Confirmed (predicted total),2020-04-15T04:00:00Z,390
Alaska,,Confirmed (predicted total),2020-04-16T04:00:00Z,354
Alaska,,Confirmed (predicted total),2020-04-17T04:00:00Z,355
Alaska,,Confirmed (predicted total),2020-04-18T04:00:00Z,358
Alaska,,Confirmed (predicted total),2020-04-19T04:00:00Z,359
Alaska,,Confirmed (predicted total),2020-04-20T04:00:00Z,354
Alaska,,"Confirmed (predicted total, min)",2020-03-24T04:00:00Z,23
Alaska,,"Confirmed (predicted total, min)",2020-03-25T04:00:00Z,40
Alaska,,"Confirmed (predicted total, min)",2020-03-26T04:00:00Z,44
Alaska,,"Confirmed (predicted total, min)",2020-03-27T04:00:00Z,50
Alaska,,"Confirmed (predicted total, min)",2020-03-28T04:00:00Z,55
Alaska,,"Confirmed (predicted total, min)",2020-03-29T04:00:00Z,68
Alaska,,"Confirmed (predicted total, min)",2020-03-30T04:00:00Z,86
Alaska,,"Confirmed (predicted total, min)",2020-03-31T04:00:00Z,99
Alaska,,"Confirmed (predicted total, min)",2020-04-01T04:00:00Z,110
Alaska,,"Confirmed (predicted total, min)",2020-04-02T04:00:00Z,147
Alaska,,"Confirmed (predicted total, min)",2020-04-03T04:00:00Z,152
Alaska,,"Confirmed (predicted total, min)",2020-04-04T04:00:00Z,157
Alaska,,"Confirmed (predicted total, min)",2020-04-05T04:00:00Z,161
Alaska,,"Confirmed (predicted total, min)",2020-04-06T04:00:00Z,172
Alaska,,"Confirmed (predicted total, min)",2020-04-07T04:00:00Z,178
Alaska,,"Confirmed (predicted total, min)",2020-04-08T04:00:00Z,190
Alaska,,"Confirmed (predicted total, min)",2020-04-09T04:00:00Z,200
Alaska,,"Confirmed (predicted total, min)",2020-04-10T04:00:00Z,206
Alaska,,"Confirmed (predicted total, min)",2020-04-11T04:00:00Z,223
Alaska,,"Confirmed (predicted total, min)",2020-04-12T04:00:00Z,229
Alaska,,"Confirmed (predicted total, min)",2020-04-13T04:00:00Z,291
Alaska,,"Confirmed (predicted total, min)",2020-04-14T04:00:00Z,310
Alaska,,"Confirmed (predicted total, min)",2020-04-15T04:00:00Z,291
Alaska,,"Confirmed (predicted total, min)",2020-04-16T04:00:00Z,315
Alaska,,"Confirmed (predicted total, min)",2020-04-17T04:00:00Z,314
Alaska,,"Confirmed (predicted total, min)",2020-04-18T04:00:00Z,313
Alaska,,"Confirmed (predicted total, min)",2020-04-19T04:00:00Z,312
Alaska,,"Confirmed (predicted total, min)",2020-04-20T04:00:00Z,305
Alaska,,"Confirmed (predicted total, max)",2020-03-24T04:00:00Z,309
Alaska,,"Confirmed (predicted total, max)",2020-03-25T04:00:00Z,133
Alaska,,"Confirmed (predicted total, max)",2020-03-26T04:00:00Z,90
Alaska,,"Confirmed (predicted total, max)",2020-03-27T04:00:00Z,106
Alaska,,"Confirmed (predicted total, max)",2020-03-28T04:00:00Z,106
Alaska,,"Confirmed (predicted total, max)",2020-03-29T04:00:00Z,209
Alaska,,"Confirmed (predicted total, max)",2020-03-30T04:00:00Z,395
Alaska,,"Confirmed (predicted total, max)",2020-03-31T04:00:00Z,430
Alaska,,"Confirmed (predicted total, max)",2020-04-01T04:00:00Z,407
Alaska,,"Confirmed (predicted total, max)",2020-04-02T04:00:00Z,347
Alaska,,"Confirmed (predicted total, max)",2020-04-03T04:00:00Z,324
Alaska,,"Confirmed (predicted total, max)",2020-04-04T04:00:00Z,320
Alaska,,"Confirmed (predicted total, max)",2020-04-05T04:00:00Z,318
Alaska,,"Confirmed (predicted total, max)",2020-04-06T04:00:00Z,242
Alaska,,"Confirmed (predicted total, max)",2020-04-07T04:00:00Z,252
Alaska,,"Confirmed (predicted total, max)",2020-04-08T04:00:00Z,303
Alaska,,"Confirmed (predicted total, max)",2020-04-09T04:00:00Z,372
Alaska,,"Confirmed (predicted total, max)",2020-04-10T04:00:00Z,454
Alaska,,"Confirmed (predicted total, max)",2020-04-11T04:00:00Z,534
Alaska,,"Confirmed (predicted total, max)",2020-04-12T04:00:00Z,609
Alaska,,"Confirmed (predicted total, max)",2020-04-13T04:00:00Z,581
Alaska,,"Confirmed (predicted total, max)",2020-04-14T04:00:00Z,616
Alaska,,"Confirmed (predicted total, max)",2020-04-15T04:00:00Z,593
Alaska,,"Confirmed (predicted total, max)",2020-04-16T04:00:00Z,404
Alaska,,"Confirmed (predicted total, max)",2020-04-17T04:00:00Z,407
Alaska,,"Confirmed (predicted total, max)",2020-04-18T04:00:00Z,418
Alaska,,"Confirmed (predicted total, max)",2020-04-19T04:00:00Z,424
Alaska,,"Confirmed (predicted total, max)",2020-04-20T04:00:00Z,422
Alaska,,Confirmed (predicted peak),2020-03-24T04:00:00Z,3
Alaska,,Confirmed (predicted peak),2020-03-25T04:00:00Z,5
Alaska,,Confirmed (predicted peak),2020-03-26T04:00:00Z,5
Alaska,,Confirmed (predicted peak),2020-03-27T04:00:00Z,6
Alaska,,Confirmed (predicted peak),2020-03-28T04:00:00Z,6
Alaska,,Confirmed (predicted peak),2020-03-29T04:00:00Z,8
Alaska,,Confirmed (predicted peak),2020-03-30T04:00:00Z,10
Alaska,,Confirmed (predicted peak),2020-03-31T04:00:00Z,11
Alaska,,Confirmed (predicted peak),2020-04-01T04:00:00Z,12
Alaska,,Confirmed (predicted peak),2020-04-02T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-03T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-04T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-05T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-06T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-07T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-08T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-09T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-10T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-11T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-12T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-13T04:00:00Z,12
Alaska,,Confirmed (predicted peak),2020-04-14T04:00:00Z,12
Alaska,,Confirmed (predicted peak),2020-04-15T04:00:00Z,12
Alaska,,Confirmed (predicted peak),2020-04-16T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-17T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-18T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-19T04:00:00Z,13
Alaska,,Confirmed (predicted peak),2020-04-20T04:00:00Z,13
Alaska,,Confirmed (days to peak),2020-03-24T04:00:00Z,3.501
Alaska,,Confirmed (days to peak),2020-03-25T04:00:00Z,2.485
Alaska,,Confirmed (days to peak),2020-03-26T04:00:00Z,1.301
Alaska,,Confirmed (days to peak),2020-03-27T04:00:00Z,0.737
Alaska,,Confirmed (days to peak),2020-03-28T04:00:00Z,0.014870
Alaska,,Confirmed (days to peak),2020-03-29T04:00:00Z,0.639
Alaska,,Confirmed (days to peak),2020-03-30T04:00:00Z,1.257
Alaska,,Confirmed (days to peak),2020-03-31T04:00:00Z,0.949
Alaska,,Confirmed (days to peak),2020-04-01T04:00:00Z,0.384
Alaska,,Confirmed (days to peak),2020-04-02T04:00:00Z,0.637
Alaska,,Confirmed (days to peak),2020-04-03T04:00:00Z,-0.297822
Alaska,,Confirmed (days to peak),2020-04-04T04:00:00Z,-1.204989
Alaska,,Confirmed (days to peak),2020-04-05T04:00:00Z,-2.051775
Alaska,,Confirmed (days to peak),2020-04-06T04:00:00Z,-3.542824
Alaska,,Confirmed (days to peak),2020-04-07T04:00:00Z,-4.199707
Alaska,,Confirmed (days to peak),2020-04-08T04:00:00Z,-4.231845
Alaska,,Confirmed (days to peak),2020-04-09T04:00:00Z,-4.215844
Alaska,,Confirmed (days to peak),2020-04-10T04:00:00Z,-4.277391
Alaska,,Confirmed (days to peak),2020-04-11T04:00:00Z,-4.063368
Alaska,,Confirmed (days to peak),2020-04-12T04:00:00Z,-4.323552
Alaska,,Confirmed (days to peak),2020-04-13T04:00:00Z,-3.143672
Alaska,,Confirmed (days to peak),2020-04-14T04:00:00Z,-3.168793
Alaska,,Confirmed (days to peak),2020-04-15T04:00:00Z,-4.990663
Alaska,,Confirmed (days to peak),2020-04-16T04:00:00Z,-7.302804
Alaska,,Confirmed (days to peak),2020-04-17T04:00:00Z,-8.249694
Alaska,,Confirmed (days to peak),2020-04-18T04:00:00Z,-9.094178
Alaska,,Confirmed (days to peak),2020-04-19T04:00:00Z,-10.020844
Alaska,,Confirmed (days to peak),2020-04-20T04:00:00Z,-11.083570
Alaska,,Deaths,2020-03-20T04:00:00Z,0
Alaska,,Deaths,2020-03-21T04:00:00Z,0
Alaska,,Deaths,2020-03-22T04:00:00Z,0
Alaska,,Deaths,2020-03-23T04:00:00Z,0
Alaska,,Deaths,2020-03-24T04:00:00Z,0
Alaska,,Deaths,2020-03-25T04:00:00Z,1
Alaska,,Deaths,2020-03-26T04:00:00Z,1
Alaska,,Deaths,2020-03-27T04:00:00Z,1
Alaska,,Deaths,2020-03-28T04:00:00Z,2
Alaska,,Deaths,2020-03-29T04:00:00Z,2
Alaska,,Deaths,2020-03-30T04:00:00Z,3
Alaska,,Deaths,2020-03-31T04:00:00Z,3
Alaska,,Deaths,2020-04-01T04:00:00Z,3
Alaska,,Deaths,2020-04-02T04:00:00Z,3
Alaska,,Deaths,2020-04-03T04:00:00Z,3
Alaska,,Deaths,2020-04-04T04:00:00Z,5
Alaska,,Deaths,2020-04-05T04:00:00Z,6
Alaska,,Deaths,2020-04-06T04:00:00Z,6
Alaska,,Deaths,2020-04-07T04:00:00Z,6
Alaska,,Deaths,2020-04-08T04:00:00Z,7
Alaska,,Deaths,2020-04-09T04:00:00Z,7
Alaska,,Deaths,2020-04-10T04:00:00Z,7
Alaska,,Deaths,2020-04-11T04:00:00Z,8
Alaska,,Deaths,2020-04-12T04:00:00Z,8
Alaska,,Deaths,2020-04-13T04:00:00Z,8
Alaska,,Deaths,2020-04-14T04:00:00Z,9
Alaska,,Deaths,2020-04-15T04:00:00Z,9
Alaska,,Deaths,2020-04-16T04:00:00Z,9
Alaska,,Deaths,2020-04-17T04:00:00Z,9
Alaska,,Deaths,2020-04-18T04:00:00Z,9
Alaska,,Deaths,2020-04-19T04:00:00Z,9
Alaska,,Deaths,2020-04-20T04:00:00Z,9
Alaska,,Deaths (per 100k),2020-03-20T04:00:00Z,0.000000
Alaska,,Deaths (per 100k),2020-03-21T04:00:00Z,0.000000
Alaska,,Deaths (per 100k),2020-03-22T04:00:00Z,0.000000
Alaska,,Deaths (per 100k),2020-03-23T04:00:00Z,0.000000
Alaska,,Deaths (per 100k),2020-03-24T04:00:00Z,0.000000
Alaska,,Deaths (per 100k),2020-03-25T04:00:00Z,0.137
Alaska,,Deaths (per 100k),2020-03-26T04:00:00Z,0.137
Alaska,,Deaths (per 100k),2020-03-27T04:00:00Z,0.137
Alaska,,Deaths (per 100k),2020-03-28T04:00:00Z,0.273
Alaska,,Deaths (per 100k),2020-03-29T04:00:00Z,0.273
Alaska,,Deaths (per 100k),2020-03-30T04:00:00Z,0.410
Alaska,,Deaths (per 100k),2020-03-31T04:00:00Z,0.410
Alaska,,Deaths (per 100k),2020-04-01T04:00:00Z,0.410
Alaska,,Deaths (per 100k),2020-04-02T04:00:00Z,0.410
Alaska,,Deaths (per 100k),2020-04-03T04:00:00Z,0.410
Alaska,,Deaths (per 100k),2020-04-04T04:00:00Z,0.683
Alaska,,Deaths (per 100k),2020-04-05T04:00:00Z,0.820
Alaska,,Deaths (per 100k),2020-04-06T04:00:00Z,0.820
Alaska,,Deaths (per 100k),2020-04-07T04:00:00Z,0.820
Alaska,,Deaths (per 100k),2020-04-08T04:00:00Z,0.957
Alaska,,Deaths (per 100k),2020-04-09T04:00:00Z,0.957
Alaska,,Deaths (per 100k),2020-04-10T04:00:00Z,0.957
Alaska,,Deaths (per 100k),2020-04-11T04:00:00Z,1.094
Alaska,,Deaths (per 100k),2020-04-12T04:00:00Z,1.094
Alaska,,Deaths (per 100k),2020-04-13T04:00:00Z,1.094
Alaska,,Deaths (per 100k),2020-04-14T04:00:00Z,1.230
Alaska,,Deaths (per 100k),2020-04-15T04:00:00Z,1.230
Alaska,,Deaths (per 100k),2020-04-16T04:00:00Z,1.230
Alaska,,Deaths (per 100k),2020-04-17T04:00:00Z,1.230
Alaska,,Deaths (per 100k),2020-04-18T04:00:00Z,1.230
Alaska,,Deaths (per 100k),2020-04-19T04:00:00Z,1.230
Alaska,,Deaths (per 100k),2020-04-20T04:00:00Z,1.230
Alaska,,Deaths (growth),2020-03-28T04:00:00Z,0.333
Alaska,,Deaths (growth),2020-03-29T04:00:00Z,0.400
Alaska,,Deaths (growth),2020-03-30T04:00:00Z,0.286
Alaska,,Deaths (growth),2020-03-31T04:00:00Z,0.300
Alaska,,Deaths (growth),2020-04-01T04:00:00Z,0.231
Alaska,,Deaths (growth),2020-04-02T04:00:00Z,0.133
Alaska,,Deaths (growth),2020-04-03T04:00:00Z,0.118
Alaska,,Deaths (growth),2020-04-04T04:00:00Z,0.105
Alaska,,Deaths (growth),2020-04-05T04:00:00Z,0.136
Alaska,,Deaths (growth),2020-04-06T04:00:00Z,0.154
Alaska,,Deaths (growth),2020-04-07T04:00:00Z,0.103
Alaska,,Deaths (growth),2020-04-08T04:00:00Z,0.093750
Alaska,,Deaths (growth),2020-04-09T04:00:00Z,0.111
Alaska,,Deaths (growth),2020-04-10T04:00:00Z,0.100000
Alaska,,Deaths (growth),2020-04-11T04:00:00Z,0.090909
Alaska,,Deaths (growth),2020-04-12T04:00:00Z,0.063830
Alaska,,Deaths (growth),2020-04-13T04:00:00Z,0.040816
Alaska,,Deaths (growth),2020-04-14T04:00:00Z,0.039216
Alaska,,Deaths (growth),2020-04-15T04:00:00Z,0.055556
Alaska,,Deaths (growth),2020-04-16T04:00:00Z,0.035714
Alaska,,Deaths (growth),2020-04-17T04:00:00Z,0.034483
Alaska,,Deaths (growth),2020-04-18T04:00:00Z,0.033333
Alaska,,Deaths (growth),2020-04-19T04:00:00Z,0.016393
Alaska,,Deaths (growth),2020-04-20T04:00:00Z,0.016129
Alaska,,Deaths (predicted total),2020-04-05T04:00:00Z,3
Alaska,,Deaths (predicted total),2020-04-06T04:00:00Z,3
Alaska,,Deaths (predicted total),2020-04-07T04:00:00Z,3
Alaska,,Deaths (predicted total),2020-04-08T04:00:00Z,3
Alaska,,Deaths (predicted total),2020-04-09T04:00:00Z,4
Alaska,,Deaths (predicted total),2020-04-10T04:00:00Z,5
Alaska,,Deaths (predicted total),2020-04-11T04:00:00Z,6
